learner_id,date,kpi_value
L001079,1/31/2025,50.87
L002142,9/18/2025,82.64
L001151,6/15/2025,82.31
L002131,5/25/2025,57.22
L001870,10/29/2025,89.39
L001658,8/10/2025,60.76
L000575,1/13/2026,87.96
L001194,2/1/2026,58.98
L000104,5/19/2025,55.28
L001291,12/7/2025,66.66
L002732,9/23/2025,51.39
L001819,2/26/2025,68.4
L002042,6/1/2025,52.26
L002627,1/15/2026,79.63
L002578,10/25/2025,86.96
L000313,5/12/2025,50.45
L002097,10/11/2025,72.64
L001311,9/21/2025,71.62
L002926,10/12/2025,69.14
L000349,3/13/2025,54.8
L000635,8/6/2025,84.45
L002116,3/23/2025,50.87
L001537,7/3/2025,53.46
L001721,11/19/2025,71.62
L002768,12/27/2025,69.74
L002478,9/22/2025,79.8
L002622,4/19/2025,65.98
L002223,10/25/2025,75.61
L001780,4/20/2025,55.78
L002434,1/12/2025,53.23
L002864,4/20/2025,68.71
L001098,3/28/2025,62.66
L001599,3/24/2025,49.21
L002865,5/7/2025,50.88
L002688,8/29/2025,84.65
L001896,10/21/2025,85.73
L002131,5/13/2025,69.14
L002168,1/14/2026,54.28
L001942,10/19/2025,86.35
L002329,12/29/2025,51.28
L002153,9/9/2025,68.76
L002797,12/11/2025,74.62
L001713,9/28/2025,84.84
L002000,4/5/2025,56.04
L001588,3/13/2025,55.02
L001310,12/7/2025,52.62
L001725,9/25/2025,63.12
L001002,1/6/2026,57.2
L002713,8/12/2025,68.72
L002812,11/11/2025,59.1
L001095,12/19/2025,85.49
L002447,12/3/2025,80.41
L001578,11/13/2025,75.57
L000570,9/21/2025,92.02
L002713,1/2/2026,78.62
L001322,4/3/2025,50.4
L000299,11/7/2025,83.59
L002232,12/9/2025,69.01
L000254,1/20/2026,56.42
L000458,1/24/2026,51.9
L001794,7/5/2025,78.32
L002779,5/22/2025,64.1
L000647,8/23/2025,60.01
L001266,8/16/2025,88.96
L001246,3/22/2025,59.63
L000239,6/27/2025,73.55
L001915,2/5/2025,53.83
L000472,4/24/2025,54.65
L000445,5/25/2025,66.69
L002183,9/7/2025,59.83
L001142,1/5/2026,66.46
L000290,4/20/2025,54.77
L002125,9/25/2025,66.21
L002490,5/4/2025,60.97
L001462,7/23/2025,67.12
L002120,12/15/2025,82.49
L001661,3/29/2025,50.93
L001655,11/25/2025,75.79
L000994,7/20/2025,63.98
L000077,10/9/2025,78.49
L002216,2/14/2025,56.02
L001979,4/15/2025,51.08
L002188,5/18/2025,56.36
L002200,8/21/2025,84.81
L002794,2/15/2025,68.7
L001646,3/14/2025,61.16
L001084,12/3/2025,60.49
L001138,9/1/2025,66.6
L000360,11/2/2025,77.32
L001634,11/12/2025,83.46
L002698,11/13/2025,85.58
L002052,8/26/2025,69.22
L001083,12/10/2025,58.73
L000333,4/16/2025,58.04
L002774,1/26/2025,65.09
L001703,8/15/2025,72.56
L002870,1/28/2026,87.17
L000644,8/29/2025,88.19
L002079,12/20/2025,53.82
L000149,1/3/2026,72.08
L002942,5/6/2025,57.97
L000504,6/16/2025,67.29
L002223,1/6/2026,75.5
L001525,2/11/2025,65.85
L001951,11/22/2025,83.17
L000815,4/11/2025,65.52
L000285,1/11/2025,55.95
L002670,6/19/2025,56.17
L001193,1/15/2025,62.62
L002057,1/29/2025,60.72
L000443,1/12/2025,62.63
L000001,12/12/2025,67.16
L000690,6/21/2025,51.93
L001302,12/30/2025,71.03
L001886,9/28/2025,72.34
L001925,3/31/2025,64.99
L002334,4/12/2025,53.16
L002646,1/10/2026,49.59
L000497,9/14/2025,58.11
L000855,7/26/2025,60.15
L002665,1/17/2026,68.39
L000991,7/4/2025,75.47
L001164,10/22/2025,83.51
L001427,1/8/2026,69.33
L000519,9/7/2025,69.2
L002343,2/10/2025,54.68
L001572,6/25/2025,67.5
L002028,1/5/2025,71.33
L001351,6/12/2025,56.82
L002888,2/15/2025,60.57
L001495,3/25/2025,54.85
L001336,10/9/2025,76.26
L002559,10/29/2025,52.28
L002290,4/4/2025,62.49
L002673,11/11/2025,70.73
L001673,10/4/2025,73.59
L002838,12/6/2025,89.16
L001382,2/20/2025,54.38
L001984,1/1/2025,60.66
L002421,4/8/2025,53.63
L001082,12/17/2025,76.63
L001134,6/10/2025,54.22
L000145,3/24/2025,65.3
L002291,4/21/2025,53.69
L001040,1/13/2026,51.5
L002132,1/5/2025,68.25
L001666,2/5/2025,56.44
L001758,12/9/2025,76.75
L002884,3/14/2025,57.66
L000078,2/23/2025,63.46
L001585,6/15/2025,78.83
L000136,6/18/2025,85.27
L001291,10/31/2025,57.25
L001052,2/11/2025,62.34
L002558,7/7/2025,68.27
L001261,2/28/2025,69.49
L002711,3/4/2025,60.97
L002436,3/26/2025,66.52
L002137,7/27/2025,78.53
L001115,12/16/2025,66.9
L000209,6/22/2025,53.48
L002577,9/5/2025,72.1
L000342,7/13/2025,51.96
L000885,7/4/2025,83.78
L002752,5/25/2025,61.59
L001816,2/22/2025,67.14
L001267,8/22/2025,74.88
L000132,2/10/2025,58.94
L002348,11/13/2025,57.18
L001882,9/17/2025,85.31
L002288,11/10/2025,86.26
L000254,12/28/2025,54.73
L001344,12/16/2025,78.97
L002408,1/31/2025,57.78
L001368,6/19/2025,56.42
L001743,1/10/2025,62.83
L002447,1/31/2025,59.29
L000580,11/12/2025,88.67
L000663,1/6/2025,57.19
L001514,11/22/2025,89.44
L001511,4/21/2025,61.54
L000291,10/7/2025,60.86
L001282,10/26/2025,75.01
L001154,10/2/2025,59.37
L000582,11/1/2025,79.65
L000596,1/31/2025,50.38
L000140,1/4/2025,58.46
L002012,10/13/2025,73.93
L002418,5/18/2025,54.47
L001493,5/18/2025,54.99
L002367,10/10/2025,91.78
L000151,12/4/2025,56.72
L002265,8/9/2025,91.55
L000550,2/1/2025,68.05
L000286,8/16/2025,90
L000696,6/3/2025,56.47
L002572,3/24/2025,56.3
L000292,10/19/2025,80.78
L000134,8/5/2025,59.52
L001903,6/11/2025,61.69
L001114,8/1/2025,84.36
L001623,2/22/2025,65.04
L001088,6/12/2025,69.77
L001448,7/23/2025,77.2
L000226,3/22/2025,60.13
L002379,6/26/2025,70.98
L001767,5/1/2025,54.68
L000849,3/27/2025,66.26
L001773,5/28/2025,66.23
L001262,12/10/2025,74.75
L002493,12/1/2025,69.73
L001385,8/24/2025,91.56
L000701,12/14/2025,67.16
L002168,1/23/2025,68.47
L002440,2/12/2025,66.81
L001845,1/25/2026,74.65
L000576,9/17/2025,66.55
L001015,2/3/2025,50.8
L000493,12/18/2025,57.13
L001528,1/3/2026,73.47
L001399,1/2/2025,54.58
L000016,10/4/2025,72.24
L001504,12/11/2025,76.61
L001621,9/14/2025,77.49
L002252,11/17/2025,86.14
L001147,2/27/2025,55.45
L000844,9/29/2025,80.62
L001427,3/24/2025,57.38
L000292,11/29/2025,73.99
L002611,3/7/2025,68.5
L001270,4/18/2025,55.23
L002446,12/29/2025,58.43
L000022,1/10/2025,53.23
L002582,9/19/2025,86.66
L000006,3/14/2025,55
L002118,9/27/2025,62.02
L001819,7/25/2025,78.94
L000266,10/16/2025,72.99
L000419,10/21/2025,74.17
L001642,7/1/2025,50.73
L001342,8/3/2025,81.29
L000047,11/23/2025,54.83
L000777,4/8/2025,57.73
L002640,9/21/2025,81.03
L000616,11/20/2025,91.54
L002602,10/24/2025,49.7
L001649,2/21/2025,67.2
L002131,2/28/2025,
L002129,12/12/2025,83.52
L001322,11/4/2025,68.16
L001325,12/2/2025,54
L001964,1/26/2026,86.09
L000083,6/15/2025,70.97
L001194,8/28/2025,61.34
L002036,10/24/2025,67.32
L001760,4/21/2025,56.42
L001259,10/29/2025,89.08
L001115,7/24/2025,87.7
L001428,11/11/2025,74.98
L001587,1/5/2026,79.18
L002444,6/23/2025,75.54
L002370,1/8/2025,61.24
L002289,7/3/2025,78.37
L000423,6/20/2025,80.03
L001566,4/16/2025,51.07
L000432,3/3/2025,64.43
L000500,3/30/2025,52
L001594,1/18/2025,51.4
L002976,3/14/2025,64.85
L001235,1/11/2025,58.03
L002078,12/28/2025,55.06
L001113,5/5/2025,70.07
L001953,6/28/2025,53.14
L002490,1/29/2025,71.03
L002610,4/16/2025,52.48
L000609,3/21/2025,68.33
L002866,1/4/2026,81.32
L002842,3/9/2025,68
L001770,11/12/2025,66.58
L001222,7/4/2025,87.92
L002046,6/12/2025,58.54
L000208,7/9/2025,74.22
L000531,8/9/2025,83.82
L002943,1/6/2025,54.08
L002216,1/23/2025,51.88
L000098,1/31/2025,51.71
L002036,10/5/2025,66.02
L001139,11/4/2025,84.41
L001651,9/6/2025,67.73
L000450,6/5/2025,55.91
L000212,3/25/2025,67.88
L000859,5/23/2025,69.83
L002698,4/30/2025,53.79
L002281,5/18/2025,54.42
L002142,6/19/2025,72.73
L000529,3/26/2025,56.58
L002009,1/9/2026,83.93
L002422,3/4/2025,60.95
L002235,3/6/2025,66.03
L000333,4/8/2025,56.26
L000304,10/6/2025,52.98
L001596,5/4/2025,55.38
L002328,11/14/2025,78.52
L001387,1/3/2025,66.92
L002274,6/14/2025,53.52
L001884,10/29/2025,73.71
L001620,10/12/2025,77.59
L002847,6/12/2025,57.98
L000349,4/3/2025,55.22
L000605,10/7/2025,68.97
L000271,9/14/2025,56.34
L002304,1/28/2026,82.74
L002968,1/17/2025,56.89
L000874,1/27/2026,77.94
L001123,10/5/2025,60.93
L001130,11/19/2025,85.07
L000615,11/9/2025,88.76
L002607,12/16/2025,66.93
L002283,5/23/2025,59.72
L001029,7/26/2025,56.18
L000026,11/28/2025,64.79
L001228,2/10/2025,61.89
L000405,3/27/2025,66.04
L002370,12/29/2025,82.28
L001540,1/5/2026,56.39
L001189,4/7/2025,64.32
L001124,2/1/2026,
L002918,4/22/2025,63.75
L001551,7/28/2025,68.68
L000440,12/5/2025,83.4
L001780,7/5/2025,61.73
L002670,4/3/2025,49.94
L001664,2/26/2025,67.43
L000082,1/9/2025,57.14
L002729,9/1/2025,72.37
L000139,1/15/2026,79.22
L001241,12/20/2025,77.67
L001567,1/20/2026,63.47
L002606,10/27/2025,85.9
L001291,9/4/2025,63.93
L002228,6/13/2025,85.48
L002332,3/1/2025,63.55
L002361,6/21/2025,50.58
L000212,1/22/2025,56.39
L002111,6/17/2025,63.75
L002641,12/31/2025,56.02
L000051,1/30/2026,82.95
L000606,5/28/2025,60.98
L002109,1/15/2026,57.11
L000921,1/8/2025,55.79
L002101,3/11/2025,49.75
L000384,2/9/2025,62.92
L002163,8/26/2025,73.12
L000937,6/3/2025,52.56
L002106,10/11/2025,67.75
L001490,10/5/2025,50.31
L000835,10/14/2025,73.73
L002754,6/2/2025,58.75
L001888,9/25/2025,83.08
L000789,7/26/2025,49.46
L001828,7/21/2025,79.51
L002558,9/18/2025,58.08
L002789,10/24/2025,81.25
L001685,5/4/2025,57.28
L001438,2/19/2025,69.09
L000971,5/17/2025,55.79
L000377,12/30/2025,68.96
L001101,1/8/2025,52.49
L001885,1/4/2025,63.38
L000368,1/19/2025,57.13
L001099,6/2/2025,52.1
L000381,1/25/2026,64.84
L001706,3/6/2025,67.25
L002884,3/11/2025,50.21
L000296,4/25/2025,69.72
L001226,10/25/2025,70.65
L000641,2/26/2025,53.94
L001021,6/23/2025,67.64
L001911,5/9/2025,69.45
L000101,5/14/2025,69.03
L002551,1/7/2025,63.61
L001810,11/3/2025,89.16
L000598,7/28/2025,52.38
L001724,9/7/2025,80.49
L002827,3/7/2025,56.66
L002374,7/30/2025,82.04
L002562,12/28/2025,83.32
L002874,10/25/2025,48.53
L001852,1/11/2025,63.85
L000082,9/21/2025,66.91
L000096,8/9/2025,50.08
L002824,1/22/2026,76.54
L000512,7/19/2025,82.25
L002864,4/22/2025,67.51
L001398,1/21/2025,68.28
L001039,3/10/2025,53.64
L001194,11/22/2025,64.7
L001640,1/27/2025,59.77
L001884,1/1/2025,61.13
L002721,1/15/2026,82.23
L001826,5/14/2025,59.12
L000607,9/15/2025,83.33
L001376,1/17/2026,70.9
L002844,11/14/2025,89
L001716,5/9/2025,51.92
L002676,9/2/2025,75.58
L000242,10/10/2025,74.23
L000643,3/6/2025,62.78
L001159,5/28/2025,57.66
L001811,1/6/2026,72.85
L001745,10/30/2025,67.29
L001188,1/9/2026,63.18
L000651,12/3/2025,76.09
L000444,10/7/2025,68.14
L002414,9/23/2025,54.93
L000789,8/1/2025,59.81
L001095,12/31/2025,81.41
L002512,1/27/2025,62.94
L002643,1/2/2025,66.61
L001250,10/23/2025,77.04
L002040,1/3/2026,93.35
L000540,8/3/2025,69.16
L000969,3/13/2025,56.73
L001509,7/19/2025,50.82
L001594,2/8/2025,52.51
L002506,9/4/2025,83.42
L000043,9/7/2025,52.23
L001015,6/8/2025,51.69
L002448,12/14/2025,84.56
L001135,5/1/2025,61.27
L000398,10/22/2025,89.67
L000051,12/31/2025,81.32
L000485,1/17/2026,74.74
L001793,11/29/2025,65.71
L002436,10/9/2025,53.8
L000631,4/14/2025,55.3
L000608,1/22/2026,62.42
L002795,11/28/2025,80.54
L000106,11/24/2025,82.5
L001865,11/11/2025,
L002005,5/30/2025,52.33
L000395,12/20/2025,56.79
L002937,8/15/2025,66.16
L000635,12/31/2025,87.15
L002161,1/10/2025,68.63
L000069,10/11/2025,64.12
L002921,4/10/2025,56.65
L002576,1/18/2025,70.72
L000598,1/26/2025,56.09
L001424,1/28/2026,78.04
L001548,3/4/2025,62.74
L001632,6/20/2025,52.22
L002852,5/28/2025,53.52
L000549,4/24/2025,50.54
L002483,1/29/2026,84.92
L002343,12/28/2025,53.49
L001369,11/28/2025,83.48
L001693,7/4/2025,76.59
L001041,3/10/2025,50.24
L001296,7/21/2025,61.21
L000029,12/31/2025,81.12
L002999,9/8/2025,84.66
L001501,7/30/2025,74.81
L001649,9/18/2025,55.71
L002892,7/22/2025,82.51
L000693,12/6/2025,56.61
L000875,2/3/2025,61.88
L000515,9/6/2025,72.51
L001931,6/3/2025,52.1
L000624,8/23/2025,84.82
L001721,10/9/2025,84.22
L001795,9/30/2025,69.8
L000071,11/19/2025,70.83
L002111,11/11/2025,82.04
L000900,11/28/2025,61.18
L001286,6/22/2025,
L001822,1/27/2026,71.12
L000861,6/1/2025,52.75
L000757,8/21/2025,67.02
L002973,4/23/2025,52.84
L000294,7/3/2025,68.73
L000988,1/15/2025,63.08
L000534,1/2/2025,69.93
L002478,12/13/2025,73.31
L001210,5/29/2025,52.75
L000640,3/19/2025,65.77
L002098,3/1/2025,58.59
L000419,1/9/2026,81.61
L000950,9/17/2025,77.4
L000970,12/8/2025,83.72
L000726,11/19/2025,79.39
L002196,1/1/2025,59.45
L000266,5/9/2025,55.45
L002159,10/19/2025,78.05
L001535,9/25/2025,55.23
L001509,7/30/2025,57.1
L000461,1/17/2025,66.34
L000674,5/3/2025,55.34
L002098,10/25/2025,86.57
L000657,1/21/2025,62.11
L000586,12/19/2025,53.48
L000578,1/27/2025,67.96
L000955,9/8/2025,75.94
L002509,5/10/2025,57.82
L001453,1/16/2026,56.51
L000920,3/19/2025,57.51
L000359,1/10/2026,80.05
L002606,2/24/2025,64.62
L001758,4/13/2025,56.93
L000183,7/15/2025,88.96
L000491,11/27/2025,55.24
L002552,2/26/2025,57.95
L001254,10/24/2025,91.73
L002217,7/23/2025,57.11
L002052,6/18/2025,57.39
L002329,1/15/2025,66.98
L001016,11/6/2025,89.7
L002260,1/13/2025,66.13
L001658,2/15/2025,63.17
L002894,1/31/2025,56.84
L001493,8/17/2025,72.53
L002842,5/26/2025,
L002101,3/21/2025,57.33
L002155,3/9/2025,52.92
L000066,6/12/2025,56.46
L000132,11/13/2025,
L002655,11/13/2025,72.92
L001384,7/25/2025,60.42
L000657,9/24/2025,90.14
L002727,8/22/2025,53.07
L001426,8/17/2025,51.91
L000379,5/30/2025,59.97
L002852,9/16/2025,79.92
L002115,7/19/2025,56.64
L002452,2/12/2025,66.14
L000556,2/2/2025,53.93
L001577,5/9/2025,62.79
L002818,8/24/2025,80.28
L000854,1/11/2026,76.9
L000090,5/2/2025,61.21
L002823,3/25/2025,61.02
L002353,12/23/2025,65.59
L001235,3/8/2025,67.9
L000821,12/22/2025,90.16
L002197,7/21/2025,56.8
L001946,10/1/2025,79.35
L001270,1/1/2025,57.29
L002233,1/24/2025,52.14
L001935,6/16/2025,64.69
L002043,1/3/2025,69.04
L000504,7/31/2025,58.64
L002455,1/16/2025,50.3
L001478,5/6/2025,66.58
L002654,1/11/2026,87.95
L002032,12/3/2025,55.35
L001807,1/22/2026,72.63
L000548,8/20/2025,60.07
L000306,1/22/2026,84.86
L002481,4/14/2025,58.77
L002795,8/30/2025,76
L002830,2/22/2025,60.99
L002655,3/2/2025,56.23
L002751,3/11/2025,60.5
L001357,6/19/2025,65.22
L001583,3/8/2025,
L000751,12/18/2025,65.26
L001698,11/18/2025,58.27
L002366,12/25/2025,49.99
L001187,2/9/2025,68.43
L000261,1/28/2025,55.33
L001678,11/18/2025,79.65
L000761,8/14/2025,54.69
L001422,9/6/2025,63.74
L001027,1/2/2026,85.63
L000457,12/17/2025,67.62
L001299,3/29/2025,52
L000751,1/31/2025,49.42
L001799,1/6/2026,66.94
L001170,2/12/2025,65.93
L000608,10/22/2025,51.13
L001491,5/26/2025,65.51
L002598,7/7/2025,64.03
L002657,9/24/2025,66.48
L002743,2/21/2025,61.11
L001092,7/21/2025,90.34
L001578,9/3/2025,81.81
L001814,3/24/2025,52.07
L000097,2/12/2025,61.1
L000862,10/17/2025,81.2
L000141,7/24/2025,58.57
L002464,8/21/2025,89.21
L001213,5/13/2025,50.5
L002003,2/20/2025,60.97
L000048,5/19/2025,51.17
L001129,2/15/2025,52.11
L002369,3/10/2025,64.78
L000265,12/11/2025,82.58
L002606,12/3/2025,81.1
L000355,9/13/2025,77.93
L000390,1/13/2025,58.25
L000928,8/7/2025,71.12
L000128,10/25/2025,80.36
L001143,12/31/2025,81.09
L000253,12/26/2025,95.14
L000485,9/2/2025,80.03
L001507,2/11/2025,64.93
L001169,3/14/2025,63.94
L002860,6/21/2025,54.53
L000398,8/4/2025,78.52
L001767,11/1/2025,78.86
L000436,9/10/2025,72.2
L001774,1/2/2026,85.13
L001156,10/9/2025,68.12
L001369,11/11/2025,86.25
L001772,1/6/2026,87.79
L001269,9/27/2025,68.48
L001040,11/23/2025,63.16
L002341,8/16/2025,80.22
L001410,7/30/2025,76.74
L002736,9/1/2025,53.79
L002703,6/1/2025,64.77
L000107,3/11/2025,67.41
L001493,1/7/2026,86.88
L000744,3/2/2025,62.01
L002999,2/3/2025,52.2
L001570,1/21/2025,68.25
L001795,2/17/2025,
L001789,3/29/2025,60.47
L001108,4/21/2025,52.48
L002274,1/15/2026,74.53
L000598,9/24/2025,53.94
L001808,10/26/2025,76.12
L000972,1/31/2025,49.86
L002088,6/30/2025,65.17
L001833,6/24/2025,53.17
L001142,1/30/2025,66.33
L000526,3/26/2025,69.76
L002988,11/14/2025,69.62
L000190,3/22/2025,58.16
L001542,10/29/2025,54.02
L001282,8/15/2025,92.68
L002562,7/5/2025,68.28
L002314,7/23/2025,58.43
L001002,11/13/2025,52.97
L000455,1/8/2025,56.91
L001167,2/21/2025,57.52
L000662,1/20/2025,62.87
L002946,11/16/2025,58.83
L002050,12/9/2025,67.52
L001207,1/1/2025,63.67
L001082,11/3/2025,91.15
L002188,7/14/2025,83.48
L001234,3/3/2025,59.5
L000804,9/16/2025,51.59
L000709,11/24/2025,82.26
L001280,5/1/2025,62.76
L001110,9/29/2025,84.69
L002288,5/15/2025,54.59
L000562,6/10/2025,50.35
L000601,12/20/2025,81.67
L002347,11/25/2025,58.68
L001985,12/24/2025,74.42
L001418,1/9/2026,84.41
L002818,10/21/2025,82.29
L000236,9/11/2025,66.42
L002381,9/29/2025,89.18
L000634,3/30/2025,67.09
L001027,1/27/2026,74.59
L000340,3/18/2025,58.43
L000985,6/2/2025,56.58
L002674,6/26/2025,53.05
L001223,7/28/2025,
L002884,5/11/2025,52.24
L001444,9/21/2025,82.95
L002514,3/29/2025,52.13
L000050,2/20/2025,60.54
L002087,7/1/2025,59.44
L001078,10/31/2025,76.22
L002959,11/15/2025,69.47
L000937,7/31/2025,71.16
L000454,9/28/2025,69.03
L000566,1/3/2026,68.15
L000918,10/9/2025,91.16
L001246,8/12/2025,66.91
L000076,12/3/2025,75.84
L002134,1/8/2026,74.23
L000821,8/7/2025,69.92
L002202,1/5/2025,64.97
L002697,1/4/2025,51.58
L000272,7/23/2025,84.71
L000690,1/23/2025,60.02
L002724,8/10/2025,80.44
L002137,3/15/2025,64.04
L002089,9/3/2025,54.27
L001818,8/13/2025,88.11
L001420,5/2/2025,56.33
L001286,11/19/2025,52.47
L002770,2/25/2025,56.47
L002811,12/21/2025,50.7
L001443,4/2/2025,60.11
L001521,12/26/2025,68.91
L001821,12/6/2025,50.22
L000435,4/17/2025,54.62
L001714,4/29/2025,58.49
L000159,9/10/2025,87.75
L002236,11/11/2025,61.78
L001265,4/2/2025,51.08
L000782,2/12/2025,66.38
L002672,10/26/2025,93.14
L001041,6/20/2025,80.2
L000800,12/2/2025,81.87
L000292,10/17/2025,88.62
L000531,5/5/2025,58.05
L001056,12/26/2025,87.72
L000406,5/10/2025,51.69
L002583,9/18/2025,67.19
L000465,3/1/2025,58.8
L000273,10/4/2025,78.02
L001568,1/22/2026,80.6
L001336,4/14/2025,67.21
L000296,1/15/2026,60.91
L000393,10/16/2025,61.64
L000320,1/10/2025,59.4
L002682,2/16/2025,66.28
L002143,1/3/2025,62.86
L002481,11/4/2025,77.05
L001715,6/28/2025,88.69
L000600,8/12/2025,60.71
L001240,12/1/2025,52.9
L000969,6/27/2025,59.37
L000221,3/2/2025,55.14
L001217,11/4/2025,66.66
L000479,8/10/2025,65.04
L000620,10/21/2025,81.97
L000523,1/30/2025,50.89
L001979,12/3/2025,63.82
L002878,4/15/2025,59.34
L002765,10/18/2025,52.04
L000763,11/20/2025,83.25
L002590,12/27/2025,91.23
L001683,10/6/2025,68.14
L000825,1/18/2025,60.19
L000709,10/6/2025,85.81
L001848,2/26/2025,66.53
L001229,4/6/2025,50.25
L000481,5/3/2025,55.43
L001030,1/26/2026,57.38
L000695,1/6/2026,76.78
L002935,7/11/2025,75.13
L000965,12/31/2025,86.53
L000319,8/7/2025,85.31
L001357,2/28/2025,55.77
L001967,4/23/2025,52.6
L001847,9/27/2025,55.6
L000052,5/10/2025,60.62
L002701,4/14/2025,58.65
L000843,6/4/2025,56.34
L001303,1/31/2025,50.56
L002167,1/3/2025,54.97
L001631,6/13/2025,60.66
L000681,8/10/2025,70.63
L002296,10/7/2025,55.56
L002218,7/6/2025,63.36
L002718,4/19/2025,56.75
L001385,8/19/2025,73.04
L000881,11/24/2025,83.7
L000177,1/20/2026,81.83
L001294,11/26/2025,81.31
L000024,1/16/2025,65.94
L000680,4/1/2025,58.76
L002401,9/23/2025,80.48
L001088,11/4/2025,88.4
L001189,10/20/2025,69.36
L001616,6/3/2025,65.66
L002070,2/4/2025,58.97
L001109,5/23/2025,70.58
L000347,1/28/2026,86.23
L001582,8/27/2025,64.59
L000433,4/16/2025,49.95
L000524,9/25/2025,60.16
L002712,1/26/2025,53.48
L001157,9/19/2025,78.42
L001096,4/1/2025,58.99
L002418,6/28/2025,60.74
L001439,3/21/2025,65.43
L002951,5/30/2025,66.25
L002057,4/30/2025,52.48
L000384,8/15/2025,68.84
L002896,8/26/2025,82.69
L000166,11/8/2025,89.2
L002852,4/13/2025,68.5
L001920,11/16/2025,73.83
L001091,9/10/2025,87.01
L002388,10/13/2025,60.83
L002269,4/18/2025,54.1
L000588,1/18/2025,54.59
L002507,1/30/2026,86.87
L000232,4/16/2025,57.02
L000618,12/6/2025,71.41
L002695,5/17/2025,50.54
L000671,5/31/2025,64.58
L001076,12/15/2025,73.61
L002345,8/27/2025,
L001047,10/24/2025,85.77
L001533,7/1/2025,61.76
L002123,11/21/2025,85.85
L000193,6/28/2025,69.49
L000386,6/4/2025,50.7
L001080,8/3/2025,71.3
L000295,1/21/2025,70.51
L001125,1/13/2025,60.03
L002319,9/7/2025,88.42
L001834,9/20/2025,82.43
L000740,1/30/2026,78.38
L000200,9/12/2025,85.51
L002482,9/4/2025,56.92
L001049,10/23/2025,83.49
L002131,11/6/2025,73.77
L002022,3/18/2025,59.72
L002996,5/18/2025,57.48
L001331,1/10/2026,57.45
L002304,10/28/2025,71.7
L002613,2/1/2025,68.33
L002742,12/1/2025,53.64
L002661,9/18/2025,78.41
L000870,2/9/2025,65.24
L000810,3/6/2025,58.46
L001952,6/27/2025,64.39
L000325,1/18/2026,81.12
L000958,3/2/2025,59.43
L001696,1/17/2026,83.97
L001624,5/13/2025,67.26
L002917,2/14/2025,65.64
L001036,5/24/2025,51.91
L001787,9/7/2025,90.59
L002727,5/7/2025,59.83
L001703,10/27/2025,80.56
L000216,9/11/2025,74.71
L002373,4/25/2025,51.51
L002141,9/28/2025,57.85
L002502,1/8/2026,85.85
L000399,2/2/2025,56.04
L001830,9/23/2025,75.79
L002531,11/21/2025,67.21
L001362,5/6/2025,66.96
L000954,8/6/2025,88.55
L000962,1/23/2026,73.47
L002781,10/28/2025,78.18
L002837,9/10/2025,88.98
L002631,3/11/2025,58.55
L001473,1/5/2026,80.33
L001550,2/19/2025,56.67
L001472,1/20/2026,52.78
L001540,6/23/2025,54.14
L000474,7/27/2025,52.72
L002225,3/16/2025,60.32
L000403,1/6/2025,67.5
L002505,2/17/2025,54.2
L000187,9/21/2025,75.04
L002864,7/21/2025,68.33
L000271,12/9/2025,67.6
L002478,1/3/2025,53.74
L000529,11/10/2025,67
L001028,4/7/2025,61.1
L001967,8/18/2025,79.04
L002972,11/24/2025,92.2
L002634,7/24/2025,62.17
L002209,8/9/2025,50.82
L001375,3/3/2025,53.93
L001179,4/7/2025,68.96
L002353,10/21/2025,69.1
L001673,3/12/2025,56.72
L002880,11/30/2025,74.29
L000123,1/30/2026,81.71
L001245,9/24/2025,84.46
L000823,10/3/2025,87.47
L001121,6/9/2025,52.56
L000925,5/1/2025,61.14
L000608,11/12/2025,64.22
L002620,2/6/2025,51.27
L001402,1/22/2026,57
L002304,1/5/2026,71.71
L002920,12/28/2025,53.66
L002805,11/15/2025,76.83
L000788,11/21/2025,86.68
L002569,1/24/2025,59.6
L001141,3/27/2025,53.58
L001138,3/18/2025,
L000167,4/17/2025,54.94
L001424,6/19/2025,53.46
L002957,12/8/2025,62.34
L000410,11/11/2025,68.77
L000964,3/16/2025,53.03
L000883,2/19/2025,59.43
L000548,3/12/2025,62.04
L002999,2/28/2025,56.56
L002384,10/11/2025,89.88
L000182,10/24/2025,62.18
L000328,8/12/2025,60.41
L002839,3/25/2025,51.21
L000387,2/19/2025,54.36
L002198,7/19/2025,74.94
L002425,1/19/2026,79.83
L001693,7/7/2025,77.83
L001281,10/9/2025,80.83
L000261,2/10/2025,59.67
L001278,12/1/2025,75.13
L000884,9/20/2025,54.35
L001487,5/15/2025,69.94
L001453,4/7/2025,57.35
L002957,4/29/2025,66.49
L002328,12/25/2025,86.01
L000210,8/19/2025,73.27
L000878,10/16/2025,79.04
L002841,10/14/2025,56.05
L001515,9/26/2025,56.48
L001700,8/4/2025,73.76
L000967,1/23/2026,52.67
L001547,11/19/2025,88.2
L000377,11/28/2025,49.2
L000481,4/16/2025,60.61
L002649,6/19/2025,78.15
L001256,5/22/2025,68.19
L002365,6/19/2025,89.4
L001008,11/28/2025,79.2
L002162,12/27/2025,51.1
L002999,8/14/2025,81.12
L000098,7/26/2025,68.13
L002770,7/4/2025,61.09
L001846,11/7/2025,73.72
L002868,8/27/2025,53.48
L001758,1/13/2026,83.14
L002590,11/26/2025,70.99
L001136,11/19/2025,74.74
L002056,8/19/2025,76.75
L002823,5/31/2025,59.38
